"Y","X1","X2","A","B","group"
0,0.47314846295143,0.735683516517149,0,1,194
0,3.00948173535948,0.700677131754711,0,1,194
0,0.438284784555435,0.719992496233071,1,1,194
0,0.604090366512537,0.760186288545486,1,1,194
1,0.187168559265472,0.72654452728908,1,1,194
0,2.46449811748209,0.724581421179392,0,1,194
0,2.89409705234652,0.73938234260622,0,0,194
0,0.428830160759389,1.23001206308063,0,1,195
1,1.4298104227592,1.23001206308063,1,1,195
0,1.43796111448648,1.24230781318252,0,1,195
0,0.294678050045733,1.31005557074339,1,1,195
0,0.0601345598697662,1.23001206308063,0,0,195
0,0.618310378864408,1.26455406949909,0,0,195
1,0.097790370695293,1.23001206308063,0,1,195
1,0.51145454775542,1.23001206308063,1,1,195
1,0.483431781685929,1.29175133740334,0,0,195
0,1.44237731202486,0.789391907119741,0,0,196
0,2.117444479754,0.814175173478889,0,0,196
0,0.825313925743103,0.833806857497533,0,0,196
0,0.345311796524642,0.789391907119741,1,1,196
1,0.0462905567835442,0.789391907119741,1,1,196
0,1.00414441152937,0.789391907119741,0,1,196
1,1.22960814740509,0.994326436243125,0,1,197
0,0.00135797448456287,0.987002274822649,1,1,197
0,2.35684221229496,1.03198060607301,0,0,197
0,2.34731193862874,0.98802178249532,1,1,197
0,1.79586624826548,1.0182730843027,0,1,197
0,0.811277753988056,0.987002274822649,1,1,197
1,1.6896301658613,1.10542733629222,0,1,197
0,2.77162219761851,0.987002274822649,1,1,197
0,2.40548760733301,0.987002274822649,0,1,197
0,1.13911663834006,0.987002274822649,1,1,197
0,0.141265446320176,0.987002274822649,0,1,197
0,0.456510764351783,0.987002274822649,1,1,197
0,2.60256191520932,0.987002274822649,1,1,197
0,0.663558251224458,0.987002274822649,1,1,197
0,1.31695912219584,1.05543604724207,1,1,197
0,5.33153282453246,1.02815972702139,0,0,197
0,3.55237177370076,0.987002274822649,1,1,197
0,0.684133497066796,0.997622296569676,1,1,197
1,0.175548110867248,0.318620661557037,0,0,198
1,0.0320552913472056,0.340574643795487,1,1,198
0,1.56965780436041,0.318620661557037,0,0,198
0,2.22628789014163,0.32777238989516,0,0,198
0,0.244254985763774,0.318620661557037,0,1,198
0,6.18248738450693,0.345853347550709,0,0,198
1,0.401946849189699,0.335493481736069,0,0,198
0,3.0094688644815,0.442371818277298,0,0,198
0,0.454893913215153,0.3252765540686,0,0,198
0,3.09326775278772,0.345514630330726,0,0,198
1,1.10299238096923,0.355355428029011,0,0,198
0,0.988182440400124,0.318620661557037,1,1,198
0,1.45654812260511,0.318620661557037,0,0,198
0,3.98737304268365,0.837364538956743,1,1,199
0,4.84182028819747,0.800170037191454,0,1,199
0,1.21228502038866,0.832247579857795,1,1,199
0,2.18614483789052,0.841878860921504,1,1,199
0,9.22631315091505,0.800170037191454,1,1,199
0,0.615794352150604,0.876792977430583,0,1,199
0,5.11058036585279,0.800170037191454,0,1,199
0,1.74508688776734,0.800170037191454,1,1,199
0,2.24144519112053,0.800170037191454,0,1,199
0,1.47443714170697,0.800170037191454,1,1,199
0,0.381060079671443,0.800170037191454,1,1,199
1,2.52080678372624,0.818765896311485,1,1,199
1,0.451032176613808,0.801438224314545,1,1,199
1,0.969451989047229,0.837463221855683,1,1,199
1,2.6502711008394,0.879693036786332,0,1,199
0,2.56621458559277,0.800170037191454,0,1,199
0,0.0736976396292448,0.800170037191454,0,1,199
0,3.33456052077894,0.86048537351488,1,1,199
0,5.32735853989549,0.800170037191454,1,1,199
0,0.393813750706613,0.876205452500408,0,1,199
0,0.156184209510684,2.52116828594847,1,1,200
0,0.74910565558821,2.47924706148699,1,1,200
0,2.15450121640208,2.47674676006213,1,1,200
0,1.71747820629718,2.50056533294074,1,1,200
0,1.15769134275615,2.46816184618097,0,1,200
0,7.21601636293245,2.57145314898448,1,1,200
0,2.49490355319324,2.52777605341668,0,1,200
0,2.49593499480727,2.50385450866374,1,1,200
0,2.14686284578385,2.48497674162405,1,1,200
1,1.17215017881244,2.46750977757974,1,1,200
0,5.7966900844321,3.99738664899018,0,1,201
0,0.502792733468593,3.99738664899018,1,1,201
0,1.46792898504975,4.00395344220998,1,1,201
0,0.707854653708637,4.06227113812559,0,1,201
0,0.233532043173909,4.04117835401366,1,1,201
0,3.80617506412749,3.99738664899018,1,1,201
0,0.0612540060586458,3.99738664899018,0,1,201
0,0.107346828313563,3.99738664899018,1,1,201
0,4.61297343273587,3.99738664899018,1,1,201
0,0.359983511728446,3.99738664899018,1,1,201
0,0.0515639577060938,4.04489910269152,1,1,201
0,0.281431941315532,3.99738664899018,0,0,201
0,5.97807937826882,4.00715930130124,0,1,201
1,1.16261352412403,3.99738664899018,1,1,201
0,0.161240144632757,1.7877560425257,1,1,202
0,8.97832003930464,1.79637388978052,0,0,202
0,1.34283105842769,1.7877560425257,1,1,202
0,1.54533055336519,1.7877560425257,0,0,202
0,0.766297874040902,1.7877560425257,1,1,202
0,0.958296503871679,1.7877560425257,1,1,202
0,1.94110749839785,1.7877560425257,0,0,202
0,3.05870865563323,1.83107940099419,1,1,202
0,3.14921205474024,1.7877560425257,1,1,202
0,1.14671845268458,1.89062849347792,0,0,202
0,3.9690947307456,1.81507858030855,1,1,202
0,2.88326260803227,1.82898629497858,0,1,202
1,0.331486912444234,1.7877560425257,1,1,202
0,0.661671641282737,1.7877560425257,1,1,202
0,0.661327815703153,4.80711618911786,1,1,203
0,1.57001874401214,4.81266816669272,1,1,203
0,3.92426107061987,4.80785319734954,1,1,203
0,1.05529587063938,4.79362253244219,0,1,203
0,1.87226707575069,4.85023373240835,0,1,203
0,0.720777062699199,4.81735738901915,0,1,203
1,2.5497628430927,4.79362253244219,1,1,203
0,4.05627275241499,4.79362253244219,1,1,203
0,1.32610721793026,4.85488278805334,0,1,203
0,4.80473940421767,4.84797047297018,1,1,203
0,1.383167010732,0.903926030105854,0,0,204
1,3.64875527827029,0.784369060784425,0,1,204
1,0.00527237541973591,0.819331300764908,0,0,204
0,0.257313505746424,0.784369060784425,1,1,204
1,2.83714162208492,0.804948635917324,0,0,204
1,0.32697612605989,0.784369060784425,0,0,204
0,1.01024649478495,0.861591716547563,0,0,204
1,5.9641204894826,0.784369060784425,0,0,204
1,0.825661532853659,0.784369060784425,0,0,204
1,2.43701991989257,0.784369060784425,0,0,204
0,0.913638397119939,0.861406840846292,0,0,204
0,1.51132047167959,0.784369060784425,0,0,204
0,1.10451845731586,0.81040071750122,0,1,204
0,5.93024048175583,0.837727537254852,0,0,204
0,1.69317034623566,0.784369060784425,0,0,204
1,0.0186413087962813,0.812857710473016,0,0,204
0,2.64867076269331,0.75671423706954,0,1,205
0,0.515823977740372,0.799118890409644,1,1,205
0,0.102422413416207,0.756758994182309,1,1,205
0,0.974157904449905,0.743077489203934,0,0,205
0,4.22468671549983,0.803328154539499,0,0,205
0,1.76812176211717,0.743077489203934,0,0,205
1,0.13383845705539,0.743077489203934,0,0,205
0,4.35875016435645,0.743077489203934,0,0,205
0,0.291492351364133,0.743077489203934,1,1,205
0,2.13499479918721,0.786195068361703,0,0,205
1,4.18098379681227,0.743077489203934,0,0,205
1,0.377749822102487,0.768952298065205,0,0,205
0,0.672714015468955,2.47876228647781,0,1,206
0,5.48276096929736,2.47876228647781,0,0,206
0,1.51443228489699,2.48927294828614,1,1,206
0,2.37741297475042,2.50402143130106,1,1,206
1,1.34669784363359,2.50609269090007,0,0,206
0,1.02349898275892,2.50563365868756,0,1,206
1,1.03332208562642,2.47876228647781,1,1,206
0,0.122326684079685,2.47876228647781,1,1,206
1,1.31869168765843,2.47876228647781,0,0,206
0,0.381367552094162,2.48008797979997,1,1,206
0,1.22433214075863,2.49933053328269,1,1,206
0,1.44546815871296,2.47876228647781,1,1,206
0,0.452025322987795,2.47876228647781,0,1,206
1,5.45034955044217,0.655071166910695,0,1,207
0,1.64586146749984,0.686334076387469,1,1,207
1,1.29950297344476,0.643658972522635,0,0,207
0,3.16536834819202,0.61824754940196,0,0,207
1,1.97817519811243,0.626219982288316,0,0,207
1,2.62966575092616,0.61824754940196,0,1,207
0,1.73545962181361,0.703910597549433,1,1,207
1,1.08721038131745,0.641998504784659,0,1,207
0,1.06799184251577,0.654172642615357,0,0,207
0,0.982439151965082,0.665135481677086,0,1,207
0,3.57749120129232,0.61824754940196,0,1,207
1,0.098020107485354,0.61824754940196,1,1,207
0,0.779114698059857,0.61824754940196,1,1,207
0,3.64240113561066,0.61824754940196,1,1,207
0,0.984000325202942,2.55547440378368,1,1,208
0,0.829450136981905,2.59345558703185,1,1,208
0,0.197740950621665,2.55644588854774,1,1,208
0,1.82516787192764,2.62666144225249,1,1,208
0,3.21860636876378,2.57728154623202,0,0,208
0,3.5173252931047,2.55547440378368,0,0,208
0,5.45696090509124,2.55547440378368,0,0,208
0,1.14186487812549,1.33890693252919,1,1,209
0,5.5236917545361,1.38053481833412,1,1,209
0,3.55612612126355,1.33890693252919,1,1,209
0,5.89798771846693,1.33890693252919,1,1,209
0,0.420044111087918,1.33890693252919,0,1,209
1,1.10164135973901,1.35175942915735,0,1,209
0,0.791048359125853,1.33890693252919,1,1,209
0,0.676102400541694,1.33890693252919,1,1,209
0,1.50981812030238,0.958280172900932,0,1,210
0,3.81604533253198,0.88427804343161,1,1,210
1,0.383146138861775,0.88427804343161,1,1,210
0,1.05215162411332,0.954421264615968,0,0,210
0,0.574060740046989,0.88427804343161,1,1,210
0,10,0.911487782225138,0,0,210
0,3.93070673925762,0.88427804343161,1,1,210
0,3.1918819209743,0.88427804343161,0,1,210
0,3.58952923102264,0.929526167248384,1,1,210
0,0.0227068467065692,0.912012682426693,0,0,210
0,1.58318409521956,0.88427804343161,1,1,210
0,0.127080889418721,0.499090618971738,0,1,211
0,0.260550293516198,0.499090618971738,0,0,211
1,0.0410659248009324,0.599417211736021,1,1,211
0,0.137772820196246,0.567124122420797,0,1,211
1,5.27610467721648,0.505774587306154,1,1,211
1,2.07983707441928,0.513012835765394,0,0,211
0,1.37772022746503,1.17504687534799,0,0,212
0,0.991673784330487,1.17504687534799,1,1,212
0,0.732334073388479,1.20933667175998,0,1,212
0,0.734092129394412,1.17504687534799,1,1,212
0,1.52386998376789,1.19472845305484,1,1,212
0,1.94479118837955,1.22286333255366,0,1,212
0,2.60854090369287,1.20073710685774,0,1,212
0,0.897008128464222,1.17504687534799,0,1,212
0,0.214405270293355,1.23442368600471,1,1,212
1,0.323153859935701,1.17504687534799,1,1,212
1,0.603642849251628,0.555272642690993,0,0,213
1,1.30562810599804,0.588848348621038,0,0,213
1,0.820429456420243,0.555272642690993,0,0,213
1,0.151063837110996,0.555272642690993,0,0,213
1,0.26456711507968,0.555272642690993,0,0,213
0,2.81763752160554,0.555272642690993,0,0,213
1,0.530426831915975,0.683477298269303,0,0,213
0,1.12870355788618,0.555272642690993,0,0,213
0,0.692016007391123,0.622066916885831,0,0,213
0,1.43368457808139,0.627733479970377,0,0,213
1,0.660060487687588,0.560153202045998,0,0,213
0,1.20278635248542,0.555272642690993,0,0,213
0,1.5262847621089,0.471623148361242,0,0,214
1,0.299666005477826,0.477244188362238,0,0,214
0,0.257813622243702,0.549861127886501,1,1,214
0,5.03353699865062,0.471623148361242,1,1,214
0,3.78813308460598,0.471623148361242,1,1,214
0,0.290260473266244,0.471623148361242,0,0,214
0,1.32095369230956,0.488189834571316,1,1,214
0,1.3264012215659,0.471623148361242,0,0,214
0,0.99516810849309,0.559364471510032,1,1,215
0,0.805965891107917,0.559364471510032,1,1,215
0,2.4480386845522,0.559364471510032,0,0,215
0,0.664704245410682,0.598212482393948,0,0,215
0,0.181311500070032,0.559364471510032,0,0,215
0,0.146054586395621,0.567357697250847,0,0,215
0,0.967691604979336,0.559364471510032,1,1,215
1,4.01835546253209,0.594229571566031,0,0,215
1,0.618444532378376,0.559364471510032,0,0,215
1,2.32047477914932,0.559364471510032,0,0,215
0,0.379144756123424,0.240474938456834,0,0,216
1,5.71933437850247,0.240474938456834,0,0,216
1,2.1605451273823,0.240474938456834,0,1,216
0,8.25689832451654,0.240474938456834,0,0,216
0,2.03287048909382,0.283042930115483,1,1,216
0,2.29062204054537,0.240474938456834,0,0,216
0,1.12906473968178,0.256109975192358,0,0,216
0,0.341776999152097,0.653803535276938,0,0,217
0,0.314720547758043,0.682984819845709,1,1,217
1,1.52096125471866,0.653803535276938,1,1,217
0,2.49233719605301,0.653803535276938,0,1,217
0,5.20736350466437,0.653803535276938,0,0,217
0,1.09998512464299,0.686577128651225,1,1,217
1,9.04550836184874,0.735790762140544,0,1,217
0,1.26310855243355,0.653803535276938,1,1,217
0,0.0886010034009814,0.653803535276938,1,1,217
1,0.342259810306132,0.653803535276938,0,0,217
0,0.602807075716555,0.653803535276938,0,0,217
0,5.54092663873859,0.653803535276938,0,0,217
1,0.259843706649464,0.653803535276938,0,0,217
0,2.71323373160305,0.653803535276938,1,1,217
0,0.176855098162874,0.653803535276938,0,1,217
0,2.38781855887895,0.70329674248125,1,1,218
0,1.14358372893184,0.70329674248125,0,1,218
0,0.795063642784953,0.70329674248125,0,1,218
0,0.244703415219349,0.731727068023117,0,1,218
0,1.11039468459785,0.74801520351744,1,1,218
0,0.452861317141809,0.737036536922189,0,0,218
1,1.16149344388396,0.70329674248125,1,1,218
0,2.44653613562776,0.70329674248125,1,1,218
0,3.11908852664714,1.04311333412949,0,0,219
0,4.94614416708179,1.00889764234816,0,0,219
1,0.896347388625145,0.99392628577704,0,0,219
1,3.09378206713085,0.99392628577704,0,0,219
0,0.562868412584066,0.99392628577704,0,0,219
1,1.62208187199178,1.05994735715848,0,0,219
1,0.635089412327988,1.01644127945768,0,1,219
1,1.66229063822868,0.99392628577704,0,0,219
1,1.58354828498306,0.99392628577704,0,0,219
0,3.85763414780288,1.0001668426887,0,1,219
0,0.32445355784148,1.09986499350982,0,0,219
0,1.93000927644102,0.99392628577704,0,0,219
0,0.506893550977111,0.99392628577704,0,0,219
0,0.44437203835696,1.05909041153612,0,0,219
0,0.140404792502522,3.43861436542464,1,1,220
0,0.0823492361232638,3.43905753488487,1,1,220
0,7.24657100113938,3.36378148010888,0,1,220
1,1.71973369075897,3.36378148010888,0,1,220
0,0.66684074398855,3.46922007416769,1,1,220
1,4.96594708015151,3.36378148010888,0,1,220
0,3.1362913919795,3.36378148010888,0,1,220
0,0.0839617548374262,3.39452084265028,0,0,220
0,1.63148659831824,3.44734935774843,0,0,220
0,0.783608646132052,3.38836728462288,1,1,220
0,0.514507972845963,3.36582992291787,1,1,220
1,0.353153936564922,3.36378148010888,0,1,220
0,3.27827954648023,3.36378148010888,1,1,220
0,0.51057224906981,3.38740969032652,1,1,220
0,0.359647745266557,3.36378148010888,0,0,220
0,4.05072418956046,3.36378148010888,0,0,220
0,1.2602656451383,0.98976831264347,0,0,221
0,3.81207857636695,0.98976831264347,0,0,221
1,2.5781206152493,1.04372250670137,0,0,221
0,6.39191427793274,1.33489744394559,1,1,222
0,0.0581861650571227,1.3742398003347,1,1,222
0,0.611693213693798,1.32684603856204,1,1,222
1,1.03419853001833,1.4589940983163,0,0,222
0,3.06627153704597,1.37334327626061,1,1,222
0,1.8510914518589,1.32684603856204,0,0,222
0,0.0550089664757252,1.34288882376275,0,1,222
0,0.668121030554175,1.32684603856204,1,1,222
0,3.15921014427597,1.32684603856204,1,1,222
0,3.4926197339166,1.32684603856204,1,1,222
0,0.90135895088315,1.32684603856204,1,1,222
0,1.01054501067847,1.32684603856204,1,1,222
0,0.727544063900548,1.32684603856204,0,0,222
0,1.51390837277504,1.32684603856204,0,1,222
0,0.432454214431345,1.39722111256394,0,1,222
0,3.86239894752148,1.29873271687982,0,1,223
0,0.12761280592531,1.23729014545563,1,1,223
0,2.15650224062241,1.30418448753333,1,1,223
1,0.469287632964551,1.26348818051489,0,0,223
0,0.203899382613599,1.29474273752759,0,0,223
1,1.76132442793789,1.32659841536894,0,0,223
0,1.52904213956537,1.28630724001766,1,1,223
1,0.375463515322546,1.26356459155483,0,0,223
0,1.70469626775923,1.23729014545563,1,1,223
0,5.50300672997661,1.23729014545563,1,1,223
0,0.0274141635745764,1.23729014545563,0,1,223
0,3.5070534905601,1.27418636005523,1,1,223
0,3.10256666300778,1.24380056853858,1,1,223
0,0.750612215138972,0.541555188731412,1,1,224
0,1.04898151848465,0.520184609822921,1,1,224
0,2.603492597034,0.522432383841857,0,1,224
0,1.19847580231726,0.520184609822921,0,1,224
0,0.811737965792418,0.520184609822921,0,0,224
0,0.836392742581666,0.520184609822921,1,1,224
1,1.15024986863136,0.520184609822921,0,1,224
0,0.434485962614417,0.520184609822921,0,0,224
1,0.669451028108597,0.520184609822921,1,1,224
1,0.472284890711308,0.622264244813892,0,1,224
0,3.68173730749563,0.520184609822921,0,1,224
0,0.565729400930654,0.520184609822921,1,1,224
1,6.05164234306584,0.520184609822921,0,1,224
1,2.163042595526,0.689007123363287,0,0,225
1,4.95187148799129,0.670374787403303,0,1,225
0,1.7673470030825,0.670374787403303,1,1,225
0,0.44283608905971,0.673860916061166,0,1,225
1,1.14916388262343,0.670374787403303,1,1,225
0,0.38478516095291,0.737209019142128,0,1,225
0,2.09096683739665,0.670374787403303,0,0,225
0,10,0.736756025024408,1,1,225
1,1.14448055997491,0.675295037902045,0,0,225
0,0.960718393325806,0.71565896597391,0,1,225
0,0.0440261989319888,0.686116517034886,1,1,225
0,1.83097576155307,0.670374787403303,0,1,225
1,1.87405644841891,0.670374787403303,0,0,225
0,2.3724142461175,0.670374787403303,1,1,225
1,3.48326942163084,0.960438203627886,1,1,226
1,1.09354026429355,0.960438203627886,0,1,226
0,7.24732957365823,0.960438203627886,1,1,226
0,1.47735236017945,0.960438203627886,0,1,226
0,2.16742407894673,0.960438203627886,1,1,226
0,1.94137666552308,0.960438203627886,1,1,226
0,2.90874955321115,0.990525373353391,0,1,226
1,0.746896070428193,1.00909063877037,1,1,226
0,3.28151344837971,0.960438203627886,0,1,226
0,0.872163405641913,0.960438203627886,0,1,226
0,5.45775668670364,0.960438203627886,1,1,226
0,3.78570131940727,0.960438203627886,0,1,226
0,3.62085416151171,1.06772821998216,1,1,226
0,1.45512132710757,0.960438203627886,1,1,226
1,3.11840987107606,1.06216653144669,1,1,226
0,2.2492331675345,1.00668059814156,0,1,226
0,1.14344157651067,0.960438203627886,1,1,226
0,0.775563047267497,1.54058820736445,0,0,227
0,0.970423139613362,1.53470569297096,1,1,227
1,4.63310567666377,1.48615141897923,0,1,227
0,6.6918859776474,1.48615141897923,0,1,227
0,2.73075180119815,1.48615141897923,0,1,227
0,8.84972459210322,1.48615141897923,0,1,227
0,0.352816870797584,1.55564816637173,0,1,227
0,0.56230242177844,1.5434209636915,1,1,227
0,1.87319795158273,1.48615141897923,1,1,227
0,10,1.50645306368351,1,1,227
0,1.46492478102795,1.56942888074937,0,0,227
1,0.551985060796142,1.5153752737197,1,1,227
1,1.82787341789898,1.57282355955065,0,1,227
0,0.0388261578911243,7.8339964732226,1,1,228
0,1.66450192584636,7.90189880523798,1,1,228
0,0.960849962197244,7.8339964732226,1,1,228
0,6.30359880592594,7.89076385041007,1,1,228
0,0.182836551219225,7.8339964732226,1,1,228
0,7.24773804428888,7.89183023946388,1,1,228
0,0.0846620528027415,7.8339964732226,0,1,228
0,0.598304235376418,7.8339964732226,1,1,228
0,3.47811412049418,7.90634270148701,1,1,228
1,1.65859319083044,7.88014983750651,0,1,228
0,0.158313609453284,7.8339964732226,1,1,228
0,0.57710528653115,7.8339964732226,1,1,228
0,1.04868637495774,7.8339964732226,1,1,228
0,4.91073451826204,0.483111082818378,0,0,229
1,1.69064693901807,0.533186471617107,0,0,229
1,1.76973381636213,0.483111082818378,0,0,229
1,0.671213720680253,0.539640205838614,0,1,229
0,8.50243112966888,0.483111082818378,0,0,229
0,2.20829632819015,0.483111082818378,0,0,229
1,2.25140890098157,0.505722106680398,0,0,229
0,2.18614347643199,0.483111082818378,1,1,229
0,0.458065945738386,0.483111082818378,0,0,229
1,1.9142662467458,0.567273300414282,0,0,229
1,1.71740503114927,0.483111082818378,0,0,229
1,2.32884524567964,0.483111082818378,0,0,229
1,1.23076382931322,1.40907450789047,1,1,230
0,1.21261742897332,1.35132500477327,0,0,230
0,0.291154516440985,1.39690817059712,1,1,230
0,0.168198426366618,1.35132500477327,0,1,230
0,0.600760491819361,1.35132500477327,0,0,230
0,2.31447000793161,1.35132500477327,0,0,230
0,1.32847866043448,1.35607997525151,0,0,230
0,0.0376859875395894,1.35132500477327,1,1,230
0,3.1452653480876,1.35132500477327,0,0,230
0,1.40756603098659,1.35132500477327,1,1,230
1,0.306976379826665,2.16388297253853,0,1,231
1,2.65653195782545,2.16388297253853,0,0,231
0,0.580098764161751,2.16388297253853,1,1,231
0,0.0444291414476944,2.16388297253853,1,1,231
0,2.5604502185339,2.24321717440409,1,1,231
0,1.79866934745553,2.20160037101025,1,1,231
0,7.55776746156526,2.23661792762613,0,0,231
0,0.269759860509359,2.16388297253853,0,0,231
0,5.6044073917792,2.19723904613924,0,0,231
0,0.144896013782295,2.16388297253853,0,1,231
0,0.26726245880127,2.16388297253853,1,1,231
0,1.80443785331192,2.16388297253853,0,1,231
1,0.989565811119974,0.421078257650059,0,0,232
0,0.854658037424088,0.403828429438501,0,0,232
0,1.31730108801275,0.403828429438501,0,0,232
0,0.0653796556244483,0.437338166685363,1,1,232
0,0.261580765247345,0.403828429438501,0,0,232
0,9.7168346869478,0.403828429438501,1,1,232
1,2.15751582561972,0.403828429438501,0,0,232
0,1.29520416725427,0.403828429438501,1,1,232
1,2.93816611899023,0.418611971111388,0,0,232
0,4.52215378333755,0.466904620546509,0,0,232
1,0.358361013233662,0.41863395124002,0,1,232
0,1.90367709091845,1.86007461864303,1,1,233
0,2.99157542346006,1.86007461864303,0,0,233
0,1.36843099538237,1.91117197097706,0,1,233
0,0.312413545325398,1.86007461864303,1,1,233
0,2.18558853297474,1.90073899436177,1,1,233
0,0.280303085109902,1.86007461864303,1,1,233
0,2.16538774891598,1.86007461864303,1,1,233
0,1.36930521484464,1.86814866847471,1,1,233
0,1.71844213261249,1.88844541166504,1,1,233
1,6.35508552160034,1.87373619224785,0,1,233
0,0.207244156235838,1.10449250796174,0,1,234
0,1.5112521618788,1.10449250796174,0,0,234
0,1.54437832712176,1.13696792437227,0,1,234
0,0.835198439657688,1.11855198321739,0,1,234
1,0.362531773746014,1.12657720572833,1,1,234
0,0.0211171128456561,1.10449250796174,1,1,234
0,2.23349483489039,1.10449250796174,1,1,234
0,0.158456384335009,1.11263709742898,0,0,234
1,0.131756301037967,1.10449250796174,0,0,234
0,10,0.256180930894144,0,0,235
1,0.0310643693197796,0.266225461456026,1,1,235
1,0.00904393115256363,0.256180930894144,0,0,235
1,0.177051547914743,0.312243933742317,1,1,235
0,1.73411583788629,0.349017079858656,0,0,235
0,2.87107101500357,0.275764556114832,0,0,235
0,3.23870199529414,0.256180930894144,0,0,235
1,0.305554267019033,0.257990469829363,0,0,235
0,3.64699294401293,0.256180930894144,0,0,235
0,4.05194424821024,0.256180930894144,0,0,235
0,0.362097503617406,0.792477615148137,0,0,236
1,0.474781905527327,0.916632926324094,0,0,236
0,0.197485975936581,0.803484586686602,1,1,236
0,6.83513838019142,0.836455265677958,0,0,236
0,0.501484834589064,0.792477615148137,0,0,236
1,0.667895056797728,0.810273398613193,1,1,236
1,0.0933440018431317,0.858619230514598,0,1,236
0,0.605545270256698,0.838921650274282,1,1,236
1,3.35853338224773,0.792477615148137,0,1,236
0,1.22400471847504,0.853898804877132,0,0,236
1,0.309729675762355,0.844476156808053,0,1,236
1,2.3308322323105,0.792477615148137,0,0,236
1,0.254221827062915,0.845030779430048,0,0,236
1,0.446731764948113,0.807690720304146,0,1,236
1,1.93603402367773,1.27397640640211,0,0,237
1,1.06310218945146,1.22036549595177,0,0,237
0,1.86556154294851,1.23684047623334,0,0,237
1,0.03334214124492,1.2385175329873,0,0,237
0,1.12846824619919,1.20048986588313,1,1,237
0,1.18667314201593,1.27558956536288,0,0,237
0,1.95003694473746,1.22999661061465,0,0,237
0,0.186768809333444,1.25874075033417,0,0,237
0,0.560877930848828,1.20048986588313,0,0,237
1,1.48844566138801,1.20048986588313,0,0,237
1,0.477338586933911,1.20048986588313,0,0,237
1,0.58590641990304,1.2380760694313,0,0,237
1,1.61607993762561,0.880015326216921,1,1,238
0,1.26295070908964,0.801114357714324,0,0,238
1,0.675775482319295,0.819846086085399,0,0,238
0,3.72976572049742,0.801114357714324,0,0,238
0,1.47018319359961,0.801114357714324,1,1,238
1,0.35509233232212,0.801114357714324,0,0,238
0,1.67142607263269,0.801114357714324,0,0,238
1,0.390606453642249,0.818602264752361,0,0,238
1,0.274304919117444,0.90606499272791,0,0,238
0,1.316421167925,0.801114357714324,0,0,238
1,4.99773136128612,0.883075528553743,0,0,238
1,1.09137086942792,0.822123292049588,0,0,238
1,0.618927584961057,0.801114357714324,0,0,238
0,0.990988820791245,0.913439261504103,0,0,238
0,0.357174555206548,0.8114205130517,0,0,238
0,9.30553463796034,0.801114357714324,0,0,238
1,0.402102692984045,0.801114357714324,0,0,238
1,7.57731945398164,0.801114357714324,0,0,238
0,0.677170402103265,1.47214912139424,1,1,239
0,0.707930165342987,1.41173006094203,1,1,239
0,0.263556886464357,1.42214075564377,1,1,239
0,3.1217344997633,1.40948473028402,1,1,239
0,0.321382480673492,1.39899559748178,1,1,239
0,2.06031534699776,1.46351631578438,1,1,239
0,0.26979620475322,1.39899559748178,0,1,239
0,3.7765225099939,1.39899559748178,1,1,239
0,3.77302683128004,1.39899559748178,1,1,239
0,2.49990543709162,1.40484184746581,1,1,239
0,0.195230450481176,1.77946118355434,0,0,240
1,0.222686660524011,1.77946118355434,0,0,240
1,0.314141922138309,1.77946118355434,0,0,240
0,0.622725380584598,1.7975980356098,0,0,240
1,1.74446326299551,1.79818632015667,0,0,240
1,0.13522105384618,1.84983987163084,0,0,240
1,0.649954604916275,1.77946118355434,0,0,240
0,0.90824031829834,1.81462000611491,0,0,240
0,1.00036104302853,1.77946118355434,0,0,240
0,2.55104662283304,1.78839949372845,1,1,240
1,1.79112837268951,1.87945122424529,0,0,240
0,0.0944734213927195,1.77946118355434,0,0,240
1,1.81550873621347,1.83661825928937,0,0,240
0,0.622815875336528,1.26985523152955,1,1,241
0,3.62008080614691,1.30340325968827,0,0,241
0,0.199972921982408,1.38637672657047,0,1,241
0,2.1875028412071,1.26985523152955,0,1,241
0,0.949127760715783,1.29497824782916,1,1,241
0,4.45630560367048,1.26985523152955,1,1,241
0,1.39779954208972,1.27812693616995,1,1,241
0,2.00701053804698,1.26985523152955,0,0,241
0,0.229747832752764,1.29771266067558,1,1,241
0,2.90605912713294,1.38980546407389,0,1,241
0,1.97343502200954,1.26985523152955,1,1,241
1,0.0853292075917125,1.26985523152955,1,1,241
1,1.98901019982042,0.290539516860732,0,1,242
1,0.622760223224759,0.287373846608827,0,1,242
0,1.15166694391519,0.287373846608827,0,0,242
1,1.75260373755338,0.287373846608827,1,1,242
0,3.62934852449071,0.360717285082423,0,0,242
0,6.46293880011807,0.287373846608827,0,1,242
0,3.90556424094324,0.300880470414817,0,0,242
0,2.65184055260363,0.287894747649774,1,1,242
0,2.02156885704937,0.319783896395352,0,1,242
0,2.37397277160528,0.287373846608827,0,1,242
0,1.06143626291305,0.287373846608827,1,1,242
0,1.60139474078062,1.1973924999556,1,1,243
0,5.35495838125177,1.09895855864352,1,1,243
0,6.05520002510319,1.10963463018453,0,1,243
0,4.203115341428,1.09895855864352,1,1,243
0,5.82176000286293,1.20278508161734,0,1,243
0,1.0315394597128,1.09895855864352,1,1,243
0,2.81737195436721,1.13208285268406,1,1,243
0,1.59663573363318,1.09895855864352,0,1,243
0,6.28457114961572,1.1353063097075,1,1,243
